RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id,individual_id
2,0,11,5,1,0,2,2,2,4,2,0,0,0,0,452,1215
2,1,25,5,1,0,2,1,6,0,1,1,2,8,1,452,1216
1,1,43,0,1,0,2,1,6,0,1,1,0,9,1,452,1217
0,0,27,5,0,0,2,1,9,0,1,1,2,61,1,453,1218
0,0,55,0,0,0,2,1,6,0,1,1,2,26,1,454,1219
1,1,51,0,0,0,2,1,6,0,1,1,2,11,1,454,1220
0,1,52,3,0,0,2,1,6,0,1,1,2,18,1,455,1221
1,1,39,0,6,0,3,1,6,0,1,1,2,10,1,456,1222
2,1,20,5,6,0,3,2,6,6,2,3,0,0,1,456,1223
2,0,1,5,6,0,0,0,0,0,0,0,0,0,0,456,1224
2,0,20,5,6,0,3,2,7,6,2,2,2,1,1,456,1225
0,0,40,0,6,0,3,1,8,0,1,1,2,29,1,456,1226
0,1,24,0,2,0,4,2,9,6,2,1,2,5,1,457,1227
0,0,23,0,7,0,2,2,9,7,2,1,2,2,1,457,1228
1,1,41,0,8,0,2,1,7,0,1,1,2,7,1,458,1229
0,0,41,0,7,0,2,1,7,0,1,1,2,4,1,458,1230
2,0,12,5,0,0,2,1,2,4,2,0,0,0,0,458,1231
0,0,39,3,0,0,2,1,10,0,1,1,2,3,1,459,1232
0,1,29,5,0,0,2,2,9,0,3,1,2,15,1,460,1233
7,0,31,5,0,0,2,1,7,0,1,1,2,12,1,460,1234
1,1,85,0,0,0,2,1,9,0,1,3,0,24,1,461,1235
0,0,85,0,0,0,2,1,6,0,1,3,0,27,2,461,1236
0,0,55,0,0,0,3,1,9,0,1,1,2,29,1,462,1237
1,1,54,0,0,2,3,1,7,0,1,1,2,12,1,462,1238
0,0,50,3,0,0,2,1,9,0,1,1,2,21,1,463,1239
0,0,30,0,0,0,2,1,7,0,1,1,1,22,1,464,1240
2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,464,1241
1,1,31,0,0,0,2,1,8,0,1,1,2,18,1,464,1242
0,0,34,0,0,0,2,1,6,0,1,1,2,16,1,465,1243
1,1,31,0,0,0,2,1,6,0,1,1,2,12,2,465,1244
0,1,34,5,0,0,3,1,7,0,1,1,2,10,1,466,1245
2,0,16,5,0,2,3,2,4,5,3,3,0,0,1,467,1246
0,1,44,0,0,2,3,1,6,0,1,1,2,11,1,467,1247
2,0,16,5,0,2,3,2,3,5,2,3,0,0,1,467,1248
0,0,44,0,0,2,4,1,6,0,1,1,1,13,1,467,1249
7,1,41,4,0,0,2,1,2,0,1,1,0,8,1,468,1250
4,0,39,5,0,0,2,1,10,0,1,1,2,17,1,468,1251
0,1,36,5,0,0,2,2,7,6,2,1,2,17,1,469,1252
2,0,18,5,0,0,2,2,2,5,2,3,0,0,1,470,1253
0,0,38,0,0,0,2,1,6,0,1,1,2,12,1,470,1254
1,1,39,0,5,0,2,1,6,0,1,1,2,7,1,470,1255
2,0,14,5,0,0,2,2,2,4,2,3,0,0,0,470,1256
0,0,62,0,0,0,2,1,9,0,1,3,0,17,1,471,1257
2,0,39,5,0,0,2,1,7,0,1,1,2,1,1,471,1258
1,1,61,4,0,0,2,1,9,0,1,3,0,3,1,471,1259
2,0,38,0,4,0,2,1,6,0,1,1,2,4,1,471,1260
2,0,8,5,0,0,3,2,1,3,2,0,0,0,0,472,1261
1,1,34,0,0,3,1,1,3,0,1,1,2,11,1,472,1262
2,0,4,5,0,0,0,2,1,1,3,0,0,0,0,472,1263
0,0,41,3,0,3,3,1,2,0,1,1,2,7,1,472,1264
2,0,11,5,0,0,3,2,2,4,2,0,0,0,0,472,1265
1,1,40,0,0,3,2,1,1,0,1,3,2,0,1,473,1266
0,0,37,0,0,0,3,1,6,0,1,3,2,9,1,473,1267
2,1,1,5,6,0,0,0,0,0,0,0,0,0,0,473,1268
2,0,17,5,6,0,2,2,5,5,2,3,0,0,1,473,1269
0,1,6,5,7,0,2,2,1,2,2,0,0,0,0,474,1270
2,0,2,5,7,0,0,0,0,0,0,0,0,0,0,474,1271
0,0,31,2,0,0,2,1,6,0,1,1,2,13,1,474,1272
0,1,28,5,6,0,2,1,6,0,1,1,2,13,1,474,1273
0,1,68,4,0,0,2,1,10,0,1,1,1,31,1,475,1274
7,0,38,1,0,3,5,1,2,0,1,1,2,5,1,476,1275
4,1,23,5,0,3,5,1,3,0,1,3,0,0,1,476,1276
0,0,33,5,0,3,5,1,5,0,1,2,2,1,1,476,1277
4,1,23,5,0,3,5,1,3,0,1,3,0,0,1,476,1278
7,0,36,1,0,3,1,1,2,0,1,1,2,5,1,476,1279
7,1,12,5,0,3,1,1,2,0,1,0,0,0,0,476,1280
0,0,31,5,0,3,5,1,5,0,1,2,2,2,1,476,1281
7,0,21,5,0,3,1,1,2,0,1,1,2,5,1,476,1282
7,0,23,5,0,3,1,1,2,0,1,1,2,4,1,476,1283
2,0,16,5,0,3,4,2,4,5,2,3,0,0,1,476,1284
6,1,2,5,0,0,0,1,0,0,0,0,0,0,0,476,1285
0,1,30,5,0,0,2,1,9,0,1,1,2,27,1,477,1286
0,1,47,3,0,0,2,1,7,0,1,1,2,5,1,478,1287
0,1,30,0,2,0,2,1,7,0,1,1,2,13,1,479,1288
1,0,35,0,5,0,2,1,7,0,1,1,2,12,1,479,1289
1,1,41,0,0,0,2,1,6,0,1,1,2,24,1,480,1290
0,0,37,0,0,1,2,2,7,6,2,3,2,7,1,480,1291
2,0,12,5,0,0,2,2,2,4,3,0,0,0,0,480,1292
0,1,52,3,0,0,2,1,7,0,1,1,1,17,1,481,1293
7,1,20,5,0,0,2,1,7,6,2,1,2,3,1,482,1294
0,0,30,5,0,3,2,1,9,0,1,1,2,83,1,483,1295
0,1,25,5,0,3,2,2,6,6,3,1,2,16,1,484,1296
7,0,30,5,0,0,2,1,7,0,1,1,2,27,2,484,1297
2,1,12,5,5,0,2,2,2,4,3,0,0,0,0,485,1298
2,1,14,5,5,0,2,2,3,5,2,0,0,0,0,485,1299
0,0,46,0,5,2,3,1,9,0,1,3,2,16,1,485,1300
1,1,45,0,5,2,2,1,9,0,1,1,1,11,1,485,1301
2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,486,1302
0,0,57,3,0,0,2,1,8,0,1,1,2,15,1,486,1303
7,0,23,0,0,3,2,1,2,0,1,1,2,5,1,487,1304
2,0,9,5,6,0,3,2,2,4,2,0,0,0,0,487,1305
2,0,9,5,0,0,3,2,2,4,2,0,0,0,0,487,1306
1,1,29,0,6,3,4,1,6,0,1,3,2,0,1,487,1307
7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,487,1308
7,0,28,5,0,3,2,1,2,0,1,1,2,0,1,487,1309
7,0,21,0,0,3,2,1,2,0,1,1,2,5,1,487,1310
2,0,10,5,6,0,3,2,1,3,2,0,0,0,0,487,1311
0,0,35,0,6,0,3,1,6,0,1,1,2,12,1,487,1312
0,0,35,0,6,0,3,1,6,0,1,1,2,12,1,487,1313
7,1,3,5,0,0,0,1,0,0,1,0,0,0,0,487,1314
7,0,22,0,0,3,2,1,2,0,1,1,2,5,1,487,1315
4,1,31,1,0,3,5,1,5,0,1,3,2,5,1,488,1316
2,0,9,5,0,3,4,2,1,3,2,0,0,0,0,488,1317
7,0,5,5,0,3,2,2,0,2,2,0,0,0,0,488,1318
2,1,12,5,0,0,3,2,0,5,2,0,0,0,0,488,1319
0,0,42,0,0,3,5,1,1,0,1,3,2,5,1,488,1320
1,1,29,0,0,3,5,1,4,0,1,3,2,8,1,488,1321
2,0,38,5,0,0,2,1,6,0,1,2,2,0,2,489,1322
5,1,11,5,0,0,2,2,2,4,2,0,0,0,0,489,1323
0,0,67,0,0,2,4,1,6,0,1,3,2,3,1,489,1324
0,0,68,0,0,2,4,1,6,0,1,3,2,3,1,489,1325
2,0,26,5,0,0,2,1,6,0,1,3,2,12,1,489,1326
2,1,36,3,0,0,3,1,6,0,1,1,2,17,1,489,1327
2,1,35,3,0,0,3,1,6,0,1,1,2,16,1,489,1328
2,1,18,5,7,0,4,2,6,5,2,3,0,0,1,490,1329
2,0,33,0,5,0,3,2,9,5,1,1,2,5,1,490,1330
2,0,9,5,7,0,3,2,1,3,2,0,0,0,0,490,1331
2,1,15,5,7,0,4,2,2,5,2,0,0,0,0,490,1332
2,0,8,5,7,0,3,2,0,3,2,0,0,0,0,490,1333
2,1,15,5,0,0,4,2,2,5,2,0,0,0,0,490,1334
2,0,14,5,0,0,2,2,4,5,2,0,0,0,0,491,1335
2,1,28,5,0,0,2,2,6,6,2,3,2,0,2,491,1336
0,0,44,3,0,0,2,1,6,0,1,1,2,27,1,491,1337
7,1,38,3,0,0,2,1,7,0,1,1,2,19,1,491,1338
7,1,47,2,0,0,3,1,9,0,1,1,2,13,2,492,1339
2,1,14,5,5,0,2,2,2,5,2,0,0,0,0,492,1340
0,1,41,4,5,2,2,1,9,0,1,1,1,8,2,492,1341
1,1,32,0,0,0,2,1,7,0,1,3,2,13,1,493,1342
0,0,53,0,0,0,2,1,9,0,1,1,2,34,1,493,1343
0,1,48,3,0,0,2,1,8,0,1,1,2,24,1,494,1344
0,0,73,0,0,0,2,1,6,0,1,3,0,7,1,495,1345
1,1,67,0,0,0,2,1,6,0,1,3,0,0,1,495,1346
0,1,36,2,0,0,2,1,6,0,1,1,2,16,1,496,1347
2,1,7,5,0,0,2,2,1,3,2,0,0,0,0,496,1348
2,0,9,5,0,0,2,2,1,3,2,0,0,0,0,496,1349
1,1,36,0,0,0,2,2,6,6,2,3,2,0,1,497,1350
2,0,27,5,0,0,2,1,6,0,1,3,2,5,1,497,1351
2,0,13,5,0,0,3,2,2,4,2,0,0,0,0,497,1352
2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,497,1353
0,0,31,5,0,0,4,1,6,6,2,1,2,6,1,497,1354
1,0,45,0,0,3,3,1,6,0,1,1,2,3,1,498,1355
1,1,36,0,0,2,3,1,8,0,1,3,2,3,1,498,1356
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,498,1357
2,1,5,5,0,0,3,2,1,1,3,0,0,0,0,498,1358
1,1,36,0,0,2,3,1,6,0,1,3,2,3,1,498,1359
0,0,39,0,0,0,2,1,8,0,1,1,2,20,1,498,1360
2,1,14,5,4,3,3,2,3,5,3,0,0,0,0,499,1361
0,0,51,0,4,3,4,1,6,0,1,1,2,17,1,499,1362
1,0,47,0,4,3,4,1,10,0,1,1,2,6,1,499,1363
0,1,51,0,4,3,4,1,6,0,1,1,2,16,1,499,1364
0,0,34,5,1,0,2,1,6,0,1,1,2,11,1,500,1365
2,0,9,5,7,0,2,2,1,3,2,0,0,0,0,500,1366
2,0,37,0,1,0,2,1,9,0,1,1,2,7,1,500,1367
0,1,70,3,0,0,2,1,6,0,1,1,0,7,1,501,1368
1,1,53,0,5,2,2,1,9,0,1,1,2,42,1,502,1369
2,0,30,5,7,0,2,1,6,0,1,2,2,5,1,502,1370
0,0,54,0,0,0,2,1,10,0,1,1,2,27,1,502,1371
0,0,70,0,0,0,2,1,7,0,1,3,0,13,1,503,1372
1,1,71,0,0,0,2,1,8,0,1,3,0,3,1,503,1373
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,504,1374
0,0,43,0,5,2,3,1,10,0,1,1,2,22,1,504,1375
1,1,42,4,0,0,3,1,6,0,1,1,2,9,1,504,1376
2,1,8,5,7,2,3,2,1,3,2,0,0,0,0,504,1377
2,0,9,5,0,0,5,2,1,3,2,0,0,0,0,505,1378
0,1,52,4,0,3,1,1,0,0,1,1,1,6,1,505,1379
2,1,17,5,0,0,5,2,5,5,2,0,0,0,1,505,1380
7,0,22,5,0,0,2,1,6,0,1,1,2,12,1,506,1381
1,1,45,0,6,3,4,1,4,0,1,3,0,0,1,507,1382
2,1,19,5,6,0,3,1,6,0,1,1,2,8,1,507,1383
2,1,20,5,6,0,3,1,6,0,1,1,2,9,1,507,1384
0,0,51,0,6,3,4,1,5,0,1,1,2,29,1,507,1385
0,0,37,0,0,0,2,1,9,0,1,1,2,31,1,508,1386
2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,508,1387
2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,508,1388
0,1,38,5,6,3,3,1,6,0,1,3,2,14,1,509,1389
0,0,26,5,0,0,4,1,6,6,3,3,2,5,1,509,1390
6,0,24,5,0,0,2,1,7,0,1,1,2,5,1,509,1391
4,0,23,5,6,0,3,1,6,0,1,1,2,5,1,509,1392
4,0,23,5,0,0,3,1,6,0,1,1,2,5,1,509,1393
6,0,9,5,6,0,3,2,0,3,2,0,0,0,0,509,1394
0,1,67,0,0,0,2,1,6,0,1,3,0,12,1,510,1395
1,0,67,0,0,0,2,1,7,0,1,3,2,15,1,510,1396
0,0,31,0,0,0,2,1,6,0,1,1,2,13,1,511,1397
1,1,31,0,0,0,2,1,6,0,1,1,2,12,2,511,1398
2,0,14,5,1,0,2,2,2,5,2,0,0,0,0,512,1399
2,1,15,5,1,0,2,2,3,5,2,0,0,0,0,512,1400
2,1,20,5,1,0,2,1,6,0,1,1,2,3,1,512,1401
0,1,41,2,1,0,2,2,7,6,2,1,2,22,1,512,1402
2,1,5,5,5,0,4,2,0,2,2,0,0,0,0,513,1403
2,1,18,5,5,0,3,2,6,5,2,1,2,0,1,513,1404
5,1,6,5,5,0,2,2,1,3,2,0,0,0,0,513,1405
0,1,26,5,5,0,3,2,6,0,2,1,2,3,1,513,1406
0,0,40,0,5,2,4,1,0,0,1,1,1,6,1,513,1407
0,0,44,0,5,2,4,1,0,0,1,3,2,5,1,514,1408
0,0,47,0,5,2,5,1,0,0,1,1,0,6,1,514,1409
2,1,12,5,5,0,3,2,2,4,2,0,0,0,0,514,1410
2,1,16,5,5,0,3,2,3,5,2,3,0,0,1,514,1411
2,1,12,5,5,0,3,2,2,4,2,0,0,0,0,514,1412
2,0,16,5,5,0,3,2,3,5,2,3,0,0,1,514,1413
1,1,42,0,3,3,1,1,0,0,1,3,0,0,1,514,1414
0,1,75,4,0,0,2,1,6,0,1,3,2,11,2,515,1415
0,1,69,4,0,0,2,1,4,0,1,3,0,0,1,516,1416
2,0,49,3,0,0,2,1,6,0,1,2,2,17,1,516,1417
0,0,41,0,0,0,3,1,7,0,1,1,2,17,1,517,1418
1,1,39,0,0,0,3,1,9,0,1,1,2,10,1,517,1419
2,0,9,5,0,0,2,2,1,3,3,0,0,0,0,517,1420
2,1,11,5,0,0,3,2,2,4,3,0,0,0,0,517,1421
0,1,53,3,0,0,2,1,8,0,1,1,2,10,1,518,1422
5,0,9,5,0,0,2,2,1,3,2,0,0,0,0,518,1423
2,1,11,5,6,0,3,2,2,4,3,0,0,0,0,519,1424
1,0,46,0,6,2,2,1,0,0,1,3,2,5,1,519,1425
0,0,41,0,0,2,3,1,10,0,1,1,2,34,1,519,1426
2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,520,1427
2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,520,1428
1,1,38,0,0,0,2,1,9,0,1,1,2,38,2,520,1429
1,0,36,0,0,0,2,1,9,0,1,1,2,53,1,520,1430
0,1,52,2,6,3,1,1,1,0,1,2,2,7,1,521,1431
2,1,30,5,6,3,3,1,6,0,1,1,2,13,1,521,1432
1,0,85,0,2,0,3,1,0,0,1,3,1,6,1,522,1433
0,1,80,0,2,0,4,1,6,0,1,3,0,2,1,522,1434
0,1,44,5,0,0,2,1,7,0,1,1,1,17,1,523,1435
2,0,11,5,1,0,2,2,1,4,2,0,0,0,0,524,1436
2,1,7,5,1,0,2,2,0,3,2,0,0,0,0,524,1437
0,1,32,5,1,0,2,1,7,0,1,3,2,14,1,524,1438
2,1,5,5,0,0,2,1,0,0,1,0,0,0,0,525,1439
0,1,31,0,0,0,2,1,7,0,1,1,2,12,1,525,1440
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,525,1441
1,1,28,0,0,0,2,1,6,0,1,1,2,4,1,525,1442
2,0,1,5,0,0,2,0,0,0,0,0,0,0,0,525,1443
0,0,85,0,0,0,2,1,7,0,1,3,2,85,1,526,1444
1,1,58,0,0,0,2,1,6,0,1,1,2,8,1,526,1445
7,0,34,5,0,0,2,1,6,0,1,1,2,13,1,527,1446
7,0,34,5,0,0,2,1,6,0,1,1,2,12,1,527,1447
0,0,34,5,7,0,2,1,9,0,1,1,2,21,1,528,1448
0,1,36,3,5,0,2,2,3,5,2,1,2,36,1,529,1449
0,1,52,3,0,0,2,1,7,0,1,1,2,33,1,530,1450
2,0,22,5,0,0,2,1,6,0,1,1,2,2,1,530,1451
2,1,9,5,0,0,3,2,1,3,2,0,0,0,0,531,1452
0,1,33,5,0,2,3,1,6,0,1,3,2,16,2,531,1453
2,1,6,5,7,0,3,2,1,2,3,0,0,0,0,532,1454
2,1,21,5,7,0,2,2,5,5,2,1,2,0,1,532,1455
1,1,40,0,3,2,3,1,7,0,1,1,2,17,1,532,1456
2,0,3,5,3,0,0,1,0,0,1,0,0,0,0,532,1457
0,0,50,0,0,0,2,2,9,6,2,1,2,14,1,533,1458
1,1,53,0,0,2,2,1,6,0,1,1,2,13,1,533,1459
7,1,74,5,0,0,2,1,5,0,1,3,0,2,2,534,1460
1,1,62,0,7,2,4,1,6,0,1,3,2,11,1,535,1461
0,0,66,0,7,2,3,1,6,0,1,1,2,14,1,535,1462
0,0,38,3,0,0,3,1,7,0,1,1,2,29,1,536,1463
0,0,37,5,6,0,5,1,5,0,1,1,2,5,1,537,1464
0,1,52,3,0,0,2,1,6,0,1,1,2,18,1,538,1465
2,1,23,5,6,0,3,1,6,0,1,3,0,0,0,539,1466
0,1,38,0,6,3,1,1,1,0,1,2,2,3,1,539,1467
0,1,40,0,6,3,1,1,1,0,1,1,2,3,1,539,1468
0,1,57,0,0,0,2,1,6,0,1,3,2,0,1,540,1469
1,1,57,0,0,0,2,1,2,0,1,3,2,3,2,540,1470
0,0,37,5,7,0,2,2,8,6,2,1,2,13,1,541,1471
7,1,20,1,4,0,2,2,7,6,3,3,2,0,1,542,1472
7,1,37,5,6,3,1,1,2,0,1,2,2,4,1,543,1473
7,1,20,5,7,2,3,2,7,6,3,1,2,1,1,544,1474
0,0,85,4,0,0,2,1,7,0,1,3,0,16,1,545,1475
0,1,85,4,0,0,2,1,2,0,1,3,0,2,2,546,1476
0,1,41,5,3,0,4,1,9,0,1,1,2,25,1,547,1477
0,1,49,3,0,0,2,1,9,0,1,1,2,37,1,548,1478
0,1,41,0,6,3,5,1,2,0,1,3,0,1,1,549,1479
1,1,40,0,6,3,1,1,1,0,1,3,2,3,1,549,1480
2,0,18,5,6,3,3,2,6,5,2,3,0,0,1,549,1481
7,1,85,1,0,0,2,1,6,0,1,3,0,0,2,550,1482
0,0,55,5,0,0,2,1,9,0,1,1,2,19,1,551,1483
0,0,31,0,0,1,2,1,9,0,1,1,2,27,1,552,1484
1,1,32,0,0,0,2,1,9,0,1,3,2,26,1,552,1485
7,1,42,3,0,0,2,1,6,0,1,3,2,15,1,553,1486
0,0,34,5,0,0,2,1,6,0,1,1,2,6,2,554,1487
0,1,28,5,6,3,3,1,5,0,1,1,2,10,2,555,1488
2,0,11,5,6,0,3,2,2,4,2,0,0,0,0,555,1489
7,0,31,5,6,0,3,1,5,0,1,3,2,0,1,555,1490
2,0,51,3,0,0,2,1,6,0,1,1,2,10,1,556,1491
0,0,85,0,0,0,2,1,7,0,1,3,0,85,2,556,1492
1,1,75,0,0,0,2,1,6,0,1,3,0,0,1,556,1493
0,1,59,3,0,0,2,1,10,0,1,1,2,24,1,557,1494
0,0,32,5,0,0,2,1,6,0,1,1,2,21,1,558,1495
0,0,54,0,0,0,2,1,6,0,1,1,2,26,1,559,1496
1,1,58,0,0,0,2,1,5,0,1,3,2,0,1,559,1497
0,1,31,5,0,0,2,1,7,0,1,1,1,7,1,560,1498
0,0,47,5,0,0,2,1,9,0,1,1,2,25,1,561,1499
0,0,73,0,0,0,2,1,9,0,1,3,0,21,2,562,1500
1,1,75,0,0,0,2,1,6,0,1,3,0,3,2,562,1501
0,1,28,5,0,0,2,1,9,0,1,2,2,34,2,563,1502
0,1,45,3,0,0,2,2,8,6,2,3,0,6,2,564,1503
7,1,52,4,0,0,2,1,8,0,1,3,2,4,2,564,1504
0,0,31,0,0,3,3,1,8,0,1,1,2,6,1,565,1505
1,0,31,0,5,3,4,2,6,5,2,1,2,3,1,565,1506
0,1,56,0,0,0,2,1,6,0,1,1,2,12,1,566,1507
0,1,52,0,0,0,2,1,10,0,1,3,2,20,2,566,1508
2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,567,1509
0,0,40,0,0,0,2,1,6,0,1,1,2,17,1,567,1510
2,0,17,5,0,0,2,2,5,5,2,3,2,0,1,567,1511
2,1,18,5,0,0,2,2,4,5,2,2,2,0,1,567,1512
2,1,12,5,3,0,3,2,2,4,2,0,0,0,0,568,1513
2,1,18,5,6,3,4,2,6,5,2,3,0,0,1,568,1514
2,1,12,5,5,0,3,2,2,4,2,0,0,0,0,568,1515
0,0,47,0,6,2,1,1,0,0,1,3,0,4,1,568,1516
2,1,15,5,3,3,3,2,2,4,2,0,0,0,0,568,1517
2,1,12,5,7,0,3,2,2,4,2,0,0,0,0,568,1518
0,0,41,0,5,3,3,1,6,0,1,3,2,6,1,568,1519
0,1,77,4,0,0,2,1,7,0,1,3,1,30,1,569,1520
2,0,5,5,5,0,3,2,0,2,2,0,0,0,0,570,1521
2,0,14,5,5,0,3,2,2,4,2,0,0,0,0,570,1522
0,0,44,0,5,2,3,1,10,0,1,1,2,27,1,570,1523
1,1,41,0,4,2,3,1,8,0,1,3,2,17,1,570,1524
0,0,53,0,0,0,2,1,7,0,1,1,2,17,1,571,1525
1,1,57,0,0,0,2,1,6,0,1,2,2,9,1,571,1526
0,0,31,0,6,0,5,1,5,0,1,1,2,7,1,572,1527
2,1,4,5,6,3,0,1,0,0,1,0,0,0,0,572,1528
2,1,2,5,6,0,0,0,0,0,0,0,0,0,0,572,1529
1,1,27,0,5,0,4,2,6,6,3,1,2,3,1,572,1530
2,0,23,5,1,0,2,1,6,0,1,3,0,0,1,573,1531
1,1,51,0,0,0,2,1,6,0,1,1,2,14,1,573,1532
2,0,23,5,1,0,2,1,6,0,1,3,2,0,1,573,1533
0,0,70,0,1,0,2,1,9,0,1,3,0,8,1,573,1534
2,1,23,5,1,0,2,1,6,0,1,1,2,13,1,573,1535
0,0,63,3,0,3,2,1,9,0,1,1,2,57,1,574,1536
2,1,17,5,0,0,2,2,5,5,2,3,2,0,1,575,1537
0,0,39,0,0,0,2,1,6,0,1,1,2,15,1,575,1538
1,0,41,0,0,0,3,1,6,0,1,1,2,7,1,575,1539
2,0,9,5,0,0,2,2,1,3,3,0,0,0,0,575,1540
2,1,12,5,0,0,2,2,2,4,2,0,0,0,0,575,1541
0,1,51,5,0,0,2,1,9,0,1,1,2,38,1,576,1542
0,0,53,0,0,0,2,1,7,0,1,1,2,4,1,576,1543
1,1,47,0,0,0,2,1,8,0,1,1,2,17,1,576,1544
2,0,16,5,2,0,2,2,5,5,2,3,0,0,1,577,1545
2,0,37,0,2,0,2,1,6,0,1,1,1,28,1,577,1546
2,0,13,5,2,0,2,2,2,4,2,0,0,0,1,577,1547
0,0,36,0,2,0,2,1,6,0,1,1,1,30,1,577,1548
2,0,14,5,2,0,2,2,2,4,2,0,0,0,0,577,1549
2,0,14,5,2,0,2,2,2,4,2,0,0,0,0,577,1550
2,1,7,5,3,0,3,2,1,3,2,0,0,0,0,578,1551
2,1,6,5,0,0,3,2,0,2,3,0,0,0,0,578,1552
0,0,41,0,6,3,3,1,9,0,1,1,2,46,1,578,1553
0,0,42,0,0,2,3,1,10,0,1,1,2,37,1,578,1554
2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,579,1555
2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,579,1556
1,1,34,0,0,0,2,1,8,0,1,1,2,7,1,579,1557
2,1,5,5,0,0,2,2,1,1,2,0,0,0,0,579,1558
0,1,36,2,0,0,2,1,6,0,1,1,2,16,1,580,1559
2,0,9,5,0,0,2,2,1,3,2,0,0,0,0,580,1560
2,0,9,5,0,0,2,2,1,3,2,0,0,0,0,580,1561
7,0,44,5,0,0,2,1,0,0,1,3,0,3,2,581,1562
0,0,49,5,6,0,3,1,7,0,1,3,0,0,1,582,1563
1,1,42,0,6,0,3,1,6,0,1,1,2,20,1,583,1564
2,0,20,5,1,0,3,1,6,0,1,3,0,0,1,583,1565
2,0,20,5,1,0,3,1,6,0,1,3,0,0,1,583,1566
6,0,20,5,1,0,2,1,6,0,1,1,2,5,1,583,1567
0,0,34,5,0,0,3,1,6,0,1,3,2,5,1,584,1568
7,1,85,4,0,0,2,1,6,0,1,3,0,0,2,585,1569
0,1,69,0,0,0,3,1,5,0,1,3,0,10,1,586,1570
2,0,44,4,0,0,2,1,6,0,1,1,2,15,2,586,1571
0,0,70,0,0,0,2,1,10,0,1,3,2,6,2,587,1572
1,1,68,0,0,0,2,1,7,0,1,1,2,6,1,587,1573
7,1,21,5,1,0,2,2,6,6,2,3,2,0,2,588,1574
6,0,18,5,1,0,2,2,7,6,2,3,2,0,1,588,1575
0,0,23,5,1,0,2,1,6,0,1,1,2,39,1,588,1576
0,0,29,5,0,0,2,1,9,0,1,1,2,48,1,589,1577
0,0,60,0,0,0,2,1,4,0,1,1,2,28,2,590,1578
2,1,47,0,0,0,2,1,9,0,1,1,2,13,1,590,1579
2,1,35,3,0,0,2,1,6,0,1,1,2,14,1,590,1580
0,1,38,2,6,3,3,1,6,0,1,1,2,7,1,591,1581
2,0,14,5,6,0,4,2,2,5,2,0,0,0,0,591,1582
2,0,12,5,6,0,3,2,2,4,2,0,0,0,0,591,1583
2,0,12,5,6,0,3,2,2,4,2,0,0,0,0,591,1584
0,1,37,2,6,3,1,1,0,0,1,1,2,10,1,591,1585
0,1,46,3,7,0,2,1,6,0,1,1,2,13,1,592,1586
1,0,71,0,7,0,2,1,7,0,1,3,2,7,1,593,1587
0,1,66,0,0,0,2,1,6,0,1,3,0,11,1,593,1588
7,0,44,0,5,0,3,1,8,0,1,3,2,9,1,594,1589
1,0,52,0,0,2,4,1,9,0,1,1,2,10,1,594,1590
0,0,52,0,0,2,5,1,7,0,1,1,2,12,1,594,1591
2,1,14,5,7,0,2,2,2,4,3,3,0,0,0,595,1592
2,0,23,5,7,0,2,1,6,0,1,1,2,16,1,595,1593
0,1,53,3,0,0,2,1,6,0,1,1,2,15,2,595,1594
0,0,41,0,5,2,4,1,0,0,1,1,1,6,1,596,1595
0,0,37,0,5,3,4,2,10,7,2,1,2,7,1,596,1596
2,1,7,5,5,1,1,2,1,3,3,0,0,0,0,596,1597
2,1,11,5,0,0,3,2,2,4,2,0,0,0,0,596,1598
2,1,17,5,0,0,3,2,6,5,2,1,2,0,1,596,1599
0,0,31,0,1,0,2,1,5,0,1,1,2,7,1,597,1600
1,1,44,0,6,0,3,1,6,0,1,1,2,21,1,597,1601
6,0,19,5,1,0,2,1,6,0,1,1,2,5,1,597,1602
2,1,20,5,6,0,3,1,6,0,1,3,0,0,1,597,1603
1,1,44,0,7,0,2,1,7,0,1,1,2,29,1,598,1604
2,1,18,5,5,0,2,2,6,5,2,3,2,2,1,598,1605
2,1,15,5,7,0,2,2,4,5,2,0,0,0,0,598,1606
1,1,44,0,7,0,2,1,7,0,1,1,2,30,1,598,1607
2,0,3,5,0,0,0,2,1,1,3,0,0,0,0,599,1608
2,0,4,5,0,0,0,2,1,1,3,0,0,0,0,599,1609
0,0,37,0,0,0,2,1,7,0,1,1,2,30,1,599,1610
1,0,37,0,0,0,2,1,9,0,1,1,2,20,1,599,1611
