year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id,activity_id
2017,1,1,2075,2087.9,0,0,755,16809
2018,12,0,0,0.0,0,0,243,16810
2018,1,2,1673,1689.1,0,0,260,16811
2017,4,4,7835,7836.5,0,0,837,16812
2017,3,5,2590,2547.5,0,0,710,16813
2018,4,0,0,0.0,0,0,808,16814
2018,12,1,2053,2028.4,0,0,902,16815
2017,8,5,4761,4753.1,0,0,444,16816
2017,8,3,5729,5725.7,0,0,34,16817
2017,7,3,1863,1846.8,0,0,995,16818
2017,10,2,1730,1735.0,0,0,781,16819
2017,1,0,0,0.0,0,0,78,16820
2017,10,4,8790,8776.7,0,0,735,16821
2018,11,2,4105,4090.3,0,0,643,16822
2017,2,0,0,0.0,0,0,266,16823
2017,6,0,0,0.0,0,0,180,16824
2018,1,1,1612,1617.6,416,76,338,16825
2018,12,2,5378,5392.2,0,0,33,16826
2017,2,0,0,0.0,0,0,875,16827
2017,2,1,1942,1969.8,0,0,387,16828
2017,9,0,0,0.0,0,0,439,16829
2017,3,0,0,0.0,0,0,20,16830
2018,9,0,0,0.0,0,0,898,16831
2017,6,5,2547,2560.1,0,0,615,16832
2018,9,0,0,0.0,0,0,20,16833
2017,4,0,0,0.0,0,0,20,16834
2017,9,0,0,0.0,0,0,20,16835
2018,7,0,0,0.0,0,0,20,16836
2017,8,4,8016,8014.8,0,0,333,16837
2017,9,0,0,0.0,0,0,20,16838
2017,3,0,0,0.0,0,0,20,16839
2018,3,1,2197,2191.9,0,0,378,16840
2018,9,0,0,0.0,0,0,20,16841
2018,12,0,0,0.0,0,0,20,16842
2017,4,0,0,0.0,0,0,20,16843
2018,9,0,0,0.0,0,0,20,16844
2018,12,0,0,0.0,0,0,20,16845
2017,10,0,0,0.0,0,0,609,16846
2017,10,1,2656,2647.3,0,0,745,16847
2017,2,0,0,0.0,0,0,20,16848
2017,8,0,0,0.0,0,0,20,16849
2017,12,0,0,0.0,0,0,764,16850
2018,8,0,0,0.0,0,0,20,16851
2018,2,0,0,0.0,0,0,20,16852
2017,10,0,0,0.0,0,0,20,16853
2018,3,0,0,0.0,0,0,211,16854
2017,2,2,2191,2213.3,0,0,187,16855
2018,5,0,0,0.0,0,0,112,16856
2018,5,0,0,0.0,0,0,980,16857
2018,3,1,3045,3028.9,0,0,621,16858
2017,4,0,0,0.0,0,0,192,16859
2017,11,3,4485,4486.7,0,0,111,16860
2017,8,0,0,0.0,0,0,941,16861
2017,11,0,0,0.0,0,0,652,16862
2018,9,4,7489,7476.3,0,0,674,16863
2017,7,0,0,0.0,0,0,625,16864
2018,7,0,0,0.0,0,0,564,16865
2018,8,4,4002,4009.7,0,0,457,16866
2017,4,0,0,0.0,0,0,193,16867
2018,9,0,0,0.0,0,0,827,16868
2018,2,1,2219,2222.2,0,0,559,16869
2018,5,0,0,0.0,0,0,691,16870
2017,1,0,0,0.0,0,0,322,16871
2017,12,4,2322,2336.7,0,0,945,16872
2018,10,3,2703,2773.5,429,77,662,16873
2017,3,0,0,0.0,0,0,706,16874
2017,9,0,0,0.0,0,0,409,16875
2017,5,3,2495,2497.5,0,0,253,16876
2017,3,0,0,0.0,0,0,911,16877
2017,9,0,0,0.0,0,0,339,16878
2018,7,0,0,0.0,0,0,172,16879
2017,5,1,0,0.0,0,0,861,16880
2018,10,0,0,0.0,0,0,917,16881
2017,10,0,0,0.0,0,0,414,16882
2018,9,0,0,0.0,0,0,158,16883
2017,9,3,7022,7008.4,0,0,668,16884
2018,4,0,0,0.0,0,0,798,16885
2017,7,0,0,0.0,0,0,130,16886
2017,12,3,7146,7120.2,0,0,731,16887
2018,10,0,0,0.0,0,0,802,16888
2017,8,3,3717,3701.1,0,0,802,16889
2018,10,3,1943,1939.4,0,0,557,16890
2017,11,1,2127,2126.4,0,0,866,16891
2017,3,0,0,0.0,0,0,661,16892
2017,3,0,0,0.0,0,0,630,16893
2018,10,3,2398,2400.2,0,0,36,16894
2018,6,2,2132,2150.6,770,139,381,16895
2018,12,0,0,0.0,0,0,527,16896
2017,11,0,0,0.0,0,0,714,16897
2018,6,3,5706,5751.3,601,108,393,16898
2017,4,2,3586,3626.8,173,0,319,16899
2018,8,3,3841,3837.7,0,0,49,16900
2018,3,1,952,963.4,0,0,838,16901
2017,4,1,1882,1886.1,0,0,262,16902
2017,11,2,3729,3741.1,0,0,645,16903
2017,7,6,10513,10459.7,0,0,145,16904
2017,9,0,0,0.0,0,0,741,16905
2017,2,0,0,0.0,0,0,977,16906
2018,5,0,0,0.0,0,0,738,16907
2018,8,5,2636,2630.7,0,0,119,16908
2018,11,0,0,0.0,0,0,355,16909
2018,1,0,0,0.0,0,0,126,16910
2017,6,0,0,0.0,0,0,613,16911
2017,8,0,0,0.0,0,0,955,16912
2017,8,0,0,0.0,0,0,703,16913
2017,2,0,0,0.0,0,0,641,16914
2018,12,4,4582,4583.0,0,0,641,16915
2017,6,3,3202,3190.3,0,0,641,16916
2017,7,0,0,0.0,0,0,641,16917
2018,5,1,1670,1689.6,546,99,641,16918
2017,12,2,2754,2754.1,0,0,282,16919
2017,4,4,6399,6397.1,0,0,641,16920
2018,12,0,0,0.0,0,0,641,16921
2018,6,1,804,811.0,0,0,641,16922
2018,3,3,4018,4020.9,0,0,641,16923
2018,10,0,0,0.0,398,75,641,16924
2017,12,4,6701,6679.5,0,0,641,16925
2018,2,0,0,0.0,0,0,663,16926
2018,2,2,2222,2229.4,0,0,641,16927
2018,7,0,0,0.0,0,0,641,16928
2018,2,3,1642,1642.2,0,16,641,16929
2018,7,4,6408,6409.9,0,0,316,16930
2018,12,0,0,0.0,0,0,101,16931
2017,6,4,8294,8289.2,0,0,695,16932
2017,3,3,4043,4039.1,0,0,641,16933
2018,9,2,1816,1822.9,0,0,682,16934
2018,5,5,9990,9975.5,0,0,76,16935
2018,12,0,0,0.0,0,0,757,16936
2018,7,0,0,0.0,0,0,461,16937
2017,4,0,0,0.0,0,0,53,16938
2018,2,1,901,920.6,0,0,486,16939
2017,12,4,5287,5298.8,0,0,715,16940
2018,4,0,0,0.0,0,0,648,16941
2017,5,0,0,0.0,0,0,349,16942
2018,7,6,8654,8623.5,0,0,144,16943
2017,6,0,0,0.0,0,0,144,16944
2017,6,0,0,0.0,0,0,692,16945
2018,1,1,1083,1063.7,0,0,594,16946
2018,3,4,4451,4438.8,397,72,82,16947
2017,6,0,0,0.0,0,0,627,16948
2018,3,0,0,0.0,0,0,485,16949
2017,2,0,0,0.0,0,0,933,16950
2017,5,2,4047,4037.5,0,0,507,16951
2018,6,4,4180,4161.3,0,0,136,16952
2017,8,0,0,0.0,0,0,831,16953
2018,11,1,2206,2206.4,0,0,598,16954
2017,6,0,0,0.0,0,0,556,16955
2018,9,0,0,0.0,0,0,498,16956
2018,11,0,0,0.0,0,0,990,16957
2018,2,2,3754,3744.6,0,0,795,16958
2018,5,0,0,0.0,0,0,946,16959
2018,2,3,6422,6433.1,0,0,229,16960
2018,4,0,0,0.0,0,0,767,16961
2018,7,0,0,0.0,0,0,991,16962
2017,4,0,0,0.0,0,0,388,16963
2017,9,4,8098,8102.8,0,0,878,16964
2018,10,0,0,0.0,0,0,1,16965
2018,7,4,2255,2241.6,0,0,844,16966
2018,5,2,5302,5278.2,743,134,65,16967
2017,9,3,3299,3326.0,335,59,230,16968
2018,6,4,3051,3121.6,0,0,208,16969
2017,1,2,2070,2052.0,0,0,131,16970
2017,6,0,0,0.0,0,0,550,16971
2018,9,0,0,0.0,0,0,927,16972
2018,8,0,0,0.0,0,0,308,16973
2017,7,1,1259,1252.6,0,0,575,16974
2018,2,2,2416,2425.7,0,0,968,16975
2018,2,0,0,0.0,0,0,957,16976
2018,12,2,4750,4708.0,0,0,438,16977
2018,7,5,11110,11115.5,0,0,95,16978
2017,4,0,0,0.0,0,0,451,16979
2017,8,4,7615,7641.7,0,0,4,16980
2018,6,2,1625,1633.5,0,0,4,16981
2017,11,1,1111,1100.7,0,0,746,16982
2017,4,0,0,0.0,0,0,806,16983
2017,3,0,0,0.0,0,0,70,16984
2017,3,4,8584,8628.1,0,0,709,16985
2018,4,5,5747,5738.8,0,0,4,16986
2017,8,4,2257,2256.9,0,0,4,16987
2018,3,2,4209,4209.3,0,0,335,16988
2017,3,0,0,0.0,0,0,257,16989
2018,2,0,0,0.0,0,0,270,16990
2017,12,3,4273,4272.4,0,0,4,16991
2017,8,2,2083,2084.5,0,0,4,16992
2018,4,3,3454,3469.0,0,0,4,16993
2018,8,2,2286,2291.3,0,0,4,16994
2017,1,0,0,0.0,0,0,4,16995
2018,1,1,1221,1243.2,0,0,4,16996
2017,1,1,1802,1802.0,0,0,4,16997
2017,6,6,16041,16412.0,0,0,506,16998
2017,3,2,3760,3793.9,496,89,4,16999
2017,11,2,3341,3322.1,0,0,4,17000
2018,10,2,3282,3286.0,0,0,4,17001
2017,10,0,0,0.0,0,0,77,17002
2017,9,0,0,0.0,0,0,635,17003
2017,12,4,6473,6485.4,0,0,275,17004
2018,6,0,0,0.0,0,0,111,17005
2018,4,4,9865,9846.4,0,0,555,17006
2017,3,3,7252,7240.7,0,0,518,17007
2017,2,0,0,0.0,0,0,904,17008
2017,1,0,0,0.0,0,0,205,17009
2017,10,0,0,0.0,0,0,155,17010
2017,2,3,4180,4173.7,0,0,214,17011
2017,12,3,7871,7955.3,514,92,717,17012
2018,3,0,0,0.0,0,0,905,17013
2017,12,0,0,0.0,0,0,697,17014
2017,3,5,9968,9953.5,0,0,359,17015
2018,7,2,2051,2063.0,0,0,86,17016
2018,10,0,0,0.0,0,0,854,17017
2017,5,2,4276,4294.4,411,75,68,17018
2018,3,2,1256,1248.4,0,0,759,17019
2018,10,2,3192,3189.3,0,0,184,17020
2017,10,0,0,0.0,0,0,24,17021
2017,8,5,10196,10172.3,0,0,255,17022
2018,12,0,0,0.0,0,0,182,17023
2018,2,0,0,0.0,0,0,944,17024
2017,12,2,1334,1334.3,0,0,317,17025
2018,1,1,1278,1274.1,0,0,207,17026
2018,7,0,0,0.0,0,0,317,17027
2018,7,1,786,792.8,0,0,317,17028
2018,2,3,1758,1770.0,0,0,317,17029
2017,3,3,7165,7157.0,0,0,317,17030
2017,8,3,3952,3937.1,0,0,317,17031
2018,6,1,1909,1930.7,430,77,317,17032
2017,9,1,2169,2170.2,0,0,317,17033
2018,11,2,2848,2846.8,0,0,317,17034
2018,6,1,2140,2143.9,0,0,317,17035
2017,4,4,8488,8492.7,0,0,317,17036
2018,4,1,582,578.6,0,0,317,17037
2017,8,3,4093,4089.7,0,0,317,17038
2018,12,1,1323,1329.6,0,0,317,17039
2018,1,0,0,0.0,0,0,317,17040
2018,3,0,0,0.0,0,0,317,17041
2018,7,0,0,0.0,0,0,298,17042
2017,1,0,0,0.0,0,0,679,17043
2017,5,5,9666,9661.8,0,0,317,17044
2018,5,4,6307,6327.1,623,112,860,17045
2017,11,2,3131,3121.4,0,0,317,17046
2018,12,5,6003,6008.6,0,0,317,17047
2018,6,1,700,698.5,0,0,317,17048
2017,1,0,0,0.0,0,0,317,17049
2017,11,0,0,0.0,0,0,317,17050
2017,9,0,0,0.0,0,0,632,17051
2018,7,0,0,0.0,0,0,561,17052
2017,7,0,0,0.0,0,0,751,17053
2017,9,3,4349,4356.1,0,0,958,17054
2017,2,1,1490,1485.8,0,0,480,17055
2017,7,0,0,0.0,0,0,943,17056
2018,10,1,777,778.9,0,0,238,17057
2017,8,5,6534,6536.7,0,0,729,17058
2017,5,0,0,0.0,0,0,312,17059
2017,1,0,0,0.0,0,0,543,17060
2018,4,0,0,0.0,0,0,456,17061
2017,9,0,0,0.0,0,0,655,17062
2017,10,1,72,436.1,0,0,125,17063
2017,11,2,4471,4469.1,0,0,576,17064
2018,10,4,2833,2829.6,0,0,660,17065
2017,8,0,0,0.0,0,0,539,17066
2017,5,1,1711,1712.5,0,0,294,17067
2018,8,2,2986,3009.9,0,0,960,17068
2017,7,0,0,0.0,0,0,560,17069
2018,10,1,2113,2111.1,0,0,560,17070
2018,6,1,1463,1448.9,0,0,523,17071
2018,9,2,3157,3149.2,0,0,436,17072
2018,6,2,4409,4450.6,691,124,856,17073
2017,3,5,11518,11512.2,0,0,856,17074
2018,6,0,0,0.0,0,0,856,17075
2017,10,4,2499,2492.6,0,0,856,17076
2017,1,2,2540,2581.3,0,0,91,17077
2017,3,0,0,0.0,0,0,856,17078
2018,1,2,3141,3101.7,0,0,856,17079
2017,4,2,2285,2283.5,0,0,856,17080
2018,6,5,6800,6788.5,0,0,856,17081
2018,4,0,0,0.0,0,0,856,17082
2017,10,0,0,0.0,0,0,389,17083
2017,12,0,0,0.0,756,135,856,17084
2018,5,0,0,0.0,0,0,856,17085
2018,1,3,3493,3482.2,0,0,856,17086
2017,11,2,4473,4456.4,0,0,856,17087
2017,7,0,0,0.0,0,0,856,17088
2017,6,0,0,0.0,0,0,879,17089
2017,10,0,0,0.0,0,0,856,17090
2018,3,4,4572,4578.2,0,0,118,17091
2018,8,3,4645,4639.2,0,0,856,17092
2018,4,0,0,0.0,0,0,472,17093
2018,11,0,0,0.0,0,0,525,17094
2017,3,1,808,853.1,0,0,379,17095
2018,12,5,6181,6185.5,0,0,856,17096
2018,6,6,9556,9537.6,0,0,687,17097
2017,4,3,3201,3184.3,0,0,856,17098
2017,12,4,3945,3940.8,0,0,104,17099
2017,7,5,10279,10155.1,0,0,856,17100
2017,7,0,0,0.0,0,0,856,17101
2017,5,0,0,0.0,0,0,441,17102
2017,9,2,3170,3158.9,0,0,931,17103
2018,3,0,0,0.0,0,0,856,17104
2017,9,3,4118,4093.5,0,0,856,17105
2018,4,2,4056,4049.7,0,0,99,17106
2017,4,0,0,0.0,0,0,271,17107
2018,1,4,5122,5157.7,0,0,922,17108
2018,7,0,0,0.0,0,0,9,17109
2017,6,5,7462,7463.9,0,0,9,17110
2018,4,3,4120,4103.9,0,0,736,17111
2017,4,0,0,0.0,0,0,318,17112
2018,2,1,1798,1791.4,0,0,81,17113
2017,10,3,6314,6316.6,0,0,43,17114
2017,2,0,0,0.0,0,0,157,17115
2017,3,0,0,0.0,0,0,864,17116
2018,4,0,0,0.0,0,0,479,17117
2017,10,0,0,0.0,0,0,752,17118
2018,4,2,2132,2138.2,0,0,590,17119
2017,4,2,2768,2762.9,0,0,558,17120
2018,6,0,0,0.0,0,0,423,17121
2018,2,1,2567,2584.3,0,0,150,17122
2017,7,3,5743,5732.3,0,0,117,17123
2017,11,2,2113,2130.9,559,100,954,17124
2017,3,5,5256,5250.2,0,0,269,17125
2018,8,0,0,0.0,0,0,676,17126
2018,5,2,1661,1637.1,0,0,216,17127
2018,4,2,4928,4884.3,0,0,206,17128
2018,7,0,0,0.0,0,0,57,17129
2017,11,2,4131,4111.6,0,0,209,17130
2017,11,0,0,0.0,0,0,346,17131
2017,3,0,0,0.0,0,0,223,17132
2018,8,0,0,0.0,0,0,809,17133
2018,10,0,0,0.0,0,0,90,17134
2017,11,1,2127,2126.1,0,0,910,17135
2017,2,0,0,0.0,0,0,194,17136
2018,6,0,0,0.0,0,0,464,17137
2017,6,1,832,822.1,0,0,364,17138
2018,10,0,0,0.0,0,0,420,17139
2018,9,0,0,0.0,0,0,246,17140
2018,2,0,0,0.0,0,0,701,17141
2017,12,3,4799,4794.5,0,0,892,17142
2018,4,2,1640,1635.5,0,0,345,17143
2017,7,0,0,0.0,0,0,504,17144
2018,5,0,0,0.0,0,0,3,17145
2017,6,0,0,0.0,0,0,707,17146
2017,9,3,3461,3481.0,428,77,146,17147
2017,5,2,3299,3296.3,0,0,283,17148
2017,2,0,0,0.0,0,0,465,17149
2017,12,5,9829,9809.1,0,0,623,17150
2017,9,1,3186,3173.9,0,0,107,17151
2018,6,0,0,0.0,0,0,849,17152
2017,4,0,0,0.0,0,0,723,17153
2017,3,0,0,0.0,0,0,290,17154
2017,10,4,7013,6996.3,0,0,165,17155
2018,10,2,2907,2892.3,0,0,820,17156
2018,11,1,1873,1876.4,0,0,35,17157
2018,10,0,0,0.0,0,0,421,17158
2017,2,0,0,0.0,0,0,188,17159
2018,5,5,10284,10222.4,0,0,148,17160
2018,1,0,0,0.0,0,0,790,17161
2017,1,1,1966,1964.7,0,0,538,17162
2018,10,0,0,0.0,0,0,629,17163
2018,4,4,6344,6326.7,0,0,730,17164
2018,9,4,4591,4600.5,0,0,37,17165
2018,10,3,6718,6683.4,474,85,329,17166
2018,2,0,0,0.0,411,75,499,17167
2017,10,2,5173,5136.6,0,0,734,17168
2017,5,0,0,0.0,0,0,974,17169
2017,12,5,12057,12082.1,529,95,198,17170
2017,4,1,1345,1338.9,0,0,281,17171
2017,7,2,3365,3369.4,0,0,520,17172
2018,1,2,1367,1376.1,0,0,994,17173
2017,7,0,0,0.0,0,0,48,17174
2017,10,2,3844,3859.3,374,67,646,17175
2018,10,2,3776,3760.5,0,0,195,17176
2018,10,4,2574,2566.6,0,0,176,17177
2018,4,1,1765,1765.9,0,0,431,17178
2018,7,0,0,0.0,0,0,228,17179
2017,11,0,0,0.0,0,0,909,17180
2017,4,0,0,0.0,0,0,422,17181
2017,5,4,5847,5858.0,0,0,780,17182
2018,3,1,824,820.4,0,0,700,17183
2018,8,1,1833,1839.8,0,0,483,17184
2018,1,0,0,0.0,0,0,533,17185
2017,9,0,0,0.0,0,0,275,17186
2017,3,0,0,0.0,0,0,869,17187
2018,12,3,3499,3514.7,0,0,497,17188
2017,9,0,0,0.0,0,0,839,17189
2018,3,4,5168,5170.8,0,0,841,17190
2017,1,0,0,0.0,0,0,541,17191
2018,7,2,2461,2453.0,0,0,852,17192
2018,9,0,0,0.0,0,0,901,17193
2017,3,0,0,0.0,0,0,537,17194
2017,2,0,0,0.0,0,0,876,17195
2018,3,0,0,0.0,0,0,937,17196
2018,10,2,2962,2945.8,0,0,17,17197
2017,11,3,3925,3921.6,0,0,508,17198
2017,3,0,0,0.0,0,0,890,17199
2017,1,3,7138,7095.2,0,0,683,17200
2017,1,0,0,0.0,0,0,611,17201
2018,9,0,0,0.0,0,0,124,17202
2018,2,1,1421,1421.4,0,0,274,17203
2017,7,2,4506,4497.5,0,0,894,17204
2018,7,4,4973,4973.2,0,0,199,17205
2017,5,0,0,0.0,0,0,821,17206
2018,6,0,0,0.0,0,0,247,17207
2018,1,3,3065,3060.8,0,0,534,17208
2017,6,0,0,0.0,0,0,536,17209
2017,12,4,9707,9686.7,0,0,620,17210
2018,6,3,5632,5648.9,0,0,343,17211
2017,4,0,0,0.0,0,0,156,17212
2017,7,3,2778,2755.1,0,0,582,17213
2018,12,0,0,0.0,0,0,546,17214
2017,5,4,8059,8062.4,0,0,535,17215
2018,7,4,3262,3263.0,0,0,521,17216
2017,8,3,2129,2135.3,0,0,159,17217
2017,7,1,3001,2975.8,0,0,967,17218
2018,12,5,7338,7328.2,0,0,263,17219
2018,4,2,3811,3795.9,0,0,868,17220
2017,4,3,2180,2171.4,0,0,529,17221
2017,6,0,0,0.0,0,0,222,17222
2017,8,0,0,0.0,529,96,982,17223
2017,11,2,3789,3790.5,0,0,961,17224
2018,12,0,0,0.0,0,0,128,17225
2018,3,0,0,0.0,0,0,812,17226
2017,9,3,2639,2546.1,790,142,314,17227
2017,2,0,0,0.0,0,0,870,17228
2017,10,3,7100,7119.9,0,0,443,17229
2018,11,4,7245,7227.6,0,0,923,17230
2017,11,0,0,0.0,0,0,656,17231
2017,5,0,0,0.0,0,0,173,17232
2018,9,4,9728,9720.6,0,0,874,17233
2017,3,0,0,0.0,0,0,758,17234
2018,8,0,0,0.0,0,0,8,17235
2018,8,2,1735,1753.0,0,0,549,17236
2017,10,5,11899,11795.5,412,73,383,17237
2018,8,0,0,0.0,0,0,69,17238
2018,3,0,0,0.0,0,0,326,17239
2017,2,0,0,0.0,0,0,718,17240
2018,3,0,0,0.0,0,0,252,17241
2017,7,0,0,0.0,0,0,720,17242
2018,12,5,4395,4396.9,0,0,664,17243
2017,9,0,0,0.0,0,0,93,17244
2018,5,0,0,0.0,0,0,62,17245
2018,8,0,0,0.0,0,0,667,17246
2018,9,0,0,0.0,0,0,415,17247
2017,5,0,0,0.0,0,0,638,17248
2017,12,2,3297,3293.2,0,0,788,17249
2018,12,1,2690,2685.5,0,0,323,17250
2018,3,3,2024,2023.2,0,0,264,17251
2017,4,1,881,882.1,0,0,407,17252
2017,5,0,0,0.0,0,0,823,17253
2017,12,0,0,0.0,0,0,693,17254
2017,12,4,5421,5444.3,0,0,492,17255
2018,2,1,1914,1897.8,0,0,300,17256
2018,2,0,0,0.0,0,0,899,17257
2017,9,5,4736,4750.8,0,0,568,17258
2017,12,0,0,0.0,0,0,503,17259
2017,3,0,0,0.0,0,0,950,17260
2017,11,0,0,0.0,0,0,542,17261
2018,2,0,0,0.0,0,0,813,17262
2017,3,2,2828,2782.0,0,0,708,17263
2017,1,3,6271,6273.1,0,0,433,17264
2017,8,4,4482,4481.9,0,0,460,17265
2018,7,3,3244,3221.9,0,0,675,17266
2018,7,0,0,0.0,0,0,30,17267
2018,3,3,6695,6659.0,0,0,702,17268
2017,1,0,0,0.0,0,0,106,17269
2017,12,3,4265,4238.1,0,0,819,17270
2017,1,3,4140,4149.2,0,0,397,17271
2017,9,2,1194,1202.9,0,0,684,17272
2017,10,0,0,0.0,0,0,293,17273
2017,10,1,1621,1629.3,0,0,979,17274
2017,4,0,0,0.0,0,0,138,17275
2017,3,0,0,0.0,0,0,544,17276
2018,1,3,5046,5142.4,403,72,840,17277
2018,3,0,0,0.0,0,0,435,17278
2018,10,0,0,0.0,0,0,327,17279
2018,8,3,5603,5592.8,0,0,245,17280
2018,3,3,7360,7374.1,668,120,607,17281
2018,1,3,4141,4146.7,0,0,986,17282
2018,12,4,3368,3378.8,603,109,713,17283
2017,9,1,1544,1539.6,0,0,16,17284
2017,10,0,0,0.0,0,0,596,17285
2018,3,2,5059,5077.3,0,0,935,17286
2018,3,0,0,0.0,0,0,753,17287
2018,2,0,0,0.0,0,0,219,17288
2018,1,3,2064,2074.5,0,0,177,17289
2018,4,2,1517,1515.6,0,0,591,17290
2017,11,4,4178,4178.7,0,0,341,17291
2018,8,0,0,0.0,0,0,288,17292
2018,12,5,9632,9656.2,0,0,987,17293
2017,5,2,4568,4558.6,0,0,727,17294
2017,7,4,2957,2950.6,0,0,818,17295
2017,4,0,0,0.0,0,0,473,17296
2017,7,4,3035,3028.6,0,0,163,17297
2017,4,4,8738,8737.0,0,0,63,17298
2018,7,5,10493,10570.9,0,0,631,17299
2018,8,3,6038,6015.3,0,0,551,17300
2017,3,0,0,0.0,0,0,372,17301
2018,3,0,0,0.0,0,0,217,17302
2017,10,0,0,0.0,0,0,448,17303
2018,5,0,0,0.0,0,0,634,17304
2017,10,3,1784,1808.9,330,61,678,17305
2017,2,2,2177,2178.1,0,0,122,17306
2018,7,1,2346,2340.7,0,0,993,17307
2018,9,3,5912,5919.4,0,0,834,17308
2017,6,5,10811,10805.5,0,0,934,17309
2018,9,2,3014,3029.2,0,0,766,17310
2018,6,4,6611,6618.5,0,0,178,17311
2018,9,3,2790,2826.5,0,0,686,17312
2018,1,1,2331,2337.3,0,0,873,17313
2018,6,0,0,0.0,0,0,690,17314
2018,1,0,0,0.0,0,0,437,17315
2017,3,1,1146,1162.4,0,0,953,17316
2017,11,2,1304,1331.9,0,0,740,17317
2018,4,2,3300,3296.3,0,0,276,17318
2017,10,2,2462,2460.8,0,0,160,17319
2017,7,1,2235,2260.1,461,83,347,17320
2018,11,3,3689,3680.2,0,0,287,17321
2017,5,0,0,0.0,0,0,794,17322
2017,7,0,0,0.0,0,0,162,17323
2018,9,4,9638,9643.3,0,0,64,17324
2018,6,0,0,0.0,0,0,964,17325
2017,11,0,0,0.0,0,0,237,17326
2017,12,5,10210,10236.8,0,0,481,17327
2017,10,2,5802,5743.1,484,87,374,17328
2017,1,0,0,0.0,0,0,548,17329
2017,12,2,2099,2096.8,0,0,73,17330
2017,2,0,0,0.0,0,0,427,17331
2017,8,1,1842,1839.8,0,0,976,17332
2017,2,3,1916,1911.8,0,0,61,17333
2018,11,0,0,0.0,0,0,280,17334
2018,10,4,2145,2153.8,0,0,628,17335
2017,1,2,2595,2618.0,0,0,463,17336
2018,11,0,0,0.0,0,0,531,17337
2018,1,0,0,0.0,0,0,952,17338
2017,3,5,6264,6251.5,0,0,226,17339
2018,10,0,0,0.0,0,0,452,17340
2017,7,0,0,0.0,0,0,603,17341
2018,3,0,0,0.0,0,0,705,17342
2017,7,6,8963,9004.4,0,0,83,17343
2017,4,3,5072,5088.3,501,91,722,17344
2017,1,2,3684,3683.1,0,0,189,17345
2017,3,0,0,0.0,0,0,939,17346
2018,3,0,0,0.0,0,0,649,17347
2018,4,1,948,941.9,0,0,589,17348
2017,1,1,1907,1905.7,0,0,500,17349
2017,7,2,3008,3009.8,0,0,975,17350
2018,6,0,0,0.0,0,0,903,17351
2018,12,4,4208,4203.7,0,0,659,17352
2017,2,3,8974,8999.7,0,0,236,17353
2018,4,2,3004,3008.0,563,101,786,17354
2018,6,2,2892,2944.8,647,116,315,17355
2017,7,4,8429,8447.5,0,0,310,17356
2018,3,2,1861,1868.2,0,0,175,17357
2018,12,2,1467,1469.7,0,0,637,17358
2017,11,3,5290,5319.5,541,97,225,17359
2017,2,2,5473,5459.5,0,0,455,17360
2017,4,2,2806,2816.2,0,0,883,17361
2017,5,4,3795,3785.6,0,0,919,17362
2017,12,0,0,0.0,0,0,810,17363
2018,7,5,7026,7009.1,0,0,724,17364
2018,5,0,0,0.0,0,0,440,17365
2018,7,0,0,0.0,0,0,243,17366
2018,10,4,7251,7227.2,0,0,622,17367
2017,2,0,0,0.0,0,0,622,17368
2018,1,2,2837,2848.6,0,0,808,17369
2017,12,0,0,0.0,0,0,430,17370
2017,6,4,8325,8310.5,0,0,622,17371
2017,5,3,6092,6083.5,0,0,444,17372
2017,12,0,0,0.0,0,0,618,17373
2017,9,4,9111,9078.1,0,0,622,17374
2018,2,0,0,0.0,0,0,622,17375
2018,4,2,3985,3966.1,0,0,34,17376
2018,4,1,2346,2339.9,0,0,622,17377
2017,8,0,0,0.0,0,0,622,17378
2017,4,0,0,0.0,0,0,622,17379
2017,8,5,7339,7340.8,566,101,622,17380
2017,6,5,10091,10054.1,0,0,622,17381
2017,12,0,0,0.0,0,0,78,17382
2017,5,1,870,853.2,0,0,622,17383
2018,9,3,6444,6438.5,0,0,622,17384
2018,2,2,1948,1965.2,0,0,622,17385
2017,9,4,4914,4904.3,0,0,999,17386
2018,4,2,3181,3172.2,0,0,829,17387
2018,12,3,7433,7412.6,0,0,735,17388
2017,7,2,2986,2986.9,0,0,266,17389
2017,10,2,3310,3278.5,0,0,180,17390
2018,3,0,0,0.0,0,0,711,17391
2017,12,0,0,0.0,0,0,777,17392
2018,2,0,0,0.0,0,0,338,17393
2018,4,0,0,0.0,0,0,468,17394
2017,6,2,3383,3374.1,0,0,284,17395
2017,8,0,0,0.0,0,0,875,17396
2017,11,0,0,0.0,0,0,60,17397
2017,3,0,0,0.0,0,0,615,17398
2018,11,1,1549,1554.6,0,0,577,17399
2017,9,1,820,835.6,0,0,333,17400
2018,8,0,0,0.0,0,0,378,17401
2017,3,0,0,0.0,0,0,124,17402
2018,2,0,0,0.0,0,0,750,17403
2017,2,1,2424,2428.5,0,0,745,17404
2017,2,2,2235,2244.7,0,0,142,17405
2018,7,5,8815,8826.9,0,0,665,17406
2018,9,3,2506,2497.0,0,0,115,17407
2018,5,0,0,0.0,0,0,278,17408
2017,2,2,3597,3592.6,0,0,621,17409
2017,3,0,0,0.0,0,0,111,17410
2017,3,3,3092,3090.4,0,0,787,17411
2017,11,2,4450,4451.5,0,0,595,17412
2018,7,0,0,0.0,0,0,40,17413
